"Time"	"Function"	"Ncol"	"Nrow"	"Type"
6806	"colSums"	10	10	"matrix"
6010	"colSums"	10	10	"matrix"
35038	"apply"	10	10	"matrix"
16038	"loop"	10	10	"matrix"
35950	"apply"	10	10	"matrix"
16698	"loop"	10	10	"matrix"
7544	"colSums"	10	10	"matrix"
6313	"colSums"	10	10	"matrix"
5915	"colSums"	10	10	"matrix"
6273	"colSums"	10	10	"matrix"
6205	"colSums"	10	10	"matrix"
37169	"apply"	10	10	"matrix"
34732	"apply"	10	10	"matrix"
15276	"loop"	10	10	"matrix"
34187	"apply"	10	10	"matrix"
37522	"apply"	10	10	"matrix"
18437	"loop"	10	10	"matrix"
15010	"loop"	10	10	"matrix"
14734	"loop"	10	10	"matrix"
38460	"apply"	10	10	"matrix"
8022	"colSums"	10	10	"matrix"
6342	"colSums"	10	10	"matrix"
15041	"loop"	10	10	"matrix"
13773	"loop"	10	10	"matrix"
6299	"colSums"	10	10	"matrix"
6154	"colSums"	10	10	"matrix"
5596	"colSums"	10	10	"matrix"
5742	"colSums"	10	10	"matrix"
5927	"colSums"	10	10	"matrix"
5759	"colSums"	10	10	"matrix"
15730	"loop"	10	10	"matrix"
37775	"apply"	10	10	"matrix"
35016	"apply"	10	10	"matrix"
7508	"colSums"	10	10	"matrix"
5977	"colSums"	10	10	"matrix"
6566	"colSums"	10	10	"matrix"
35381	"apply"	10	10	"matrix"
16081	"loop"	10	10	"matrix"
7993	"colSums"	10	10	"matrix"
7112	"colSums"	10	10	"matrix"
36442	"apply"	10	10	"matrix"
8262	"colSums"	10	10	"matrix"
14587	"loop"	10	10	"matrix"
17746	"loop"	10	10	"matrix"
36701	"apply"	10	10	"matrix"
8036	"colSums"	10	10	"matrix"
15049	"loop"	10	10	"matrix"
6359	"colSums"	10	10	"matrix"
14272	"loop"	10	10	"matrix"
6655	"colSums"	10	10	"matrix"
15815	"loop"	10	10	"matrix"
36028	"apply"	10	10	"matrix"
35373	"apply"	10	10	"matrix"
36091	"apply"	10	10	"matrix"
36792	"apply"	10	10	"matrix"
8110	"colSums"	10	10	"matrix"
14974	"loop"	10	10	"matrix"
6896	"colSums"	10	10	"matrix"
36091	"apply"	10	10	"matrix"
15628	"loop"	10	10	"matrix"
16431	"loop"	10	10	"matrix"
15833	"loop"	10	10	"matrix"
7507	"colSums"	10	10	"matrix"
16099	"loop"	10	10	"matrix"
59307	"apply"	10	10	"matrix"
27647	"loop"	10	10	"matrix"
39380	"apply"	10	10	"matrix"
8637	"colSums"	10	10	"matrix"
16850	"loop"	10	10	"matrix"
39321	"apply"	10	10	"matrix"
16040	"loop"	10	10	"matrix"
34380	"apply"	10	10	"matrix"
8123	"colSums"	10	10	"matrix"
15558	"loop"	10	10	"matrix"
6717	"colSums"	10	10	"matrix"
15885	"loop"	10	10	"matrix"
6604	"colSums"	10	10	"matrix"
35535	"apply"	10	10	"matrix"
35237	"apply"	10	10	"matrix"
8028	"colSums"	10	10	"matrix"
17007	"loop"	10	10	"matrix"
15036	"loop"	10	10	"matrix"
13370	"loop"	10	10	"matrix"
6945	"colSums"	10	10	"matrix"
14683	"loop"	10	10	"matrix"
7045	"colSums"	10	10	"matrix"
35638	"apply"	10	10	"matrix"
37171	"apply"	10	10	"matrix"
14592	"loop"	10	10	"matrix"
36295	"apply"	10	10	"matrix"
34949	"apply"	10	10	"matrix"
36435	"apply"	10	10	"matrix"
35402	"apply"	10	10	"matrix"
35787	"apply"	10	10	"matrix"
7845	"colSums"	10	10	"matrix"
6231	"colSums"	10	10	"matrix"
16817	"loop"	10	10	"matrix"
6677	"colSums"	10	10	"matrix"
6918	"colSums"	10	10	"matrix"
16050	"loop"	10	10	"matrix"
14560	"loop"	10	10	"matrix"
14013	"loop"	10	10	"matrix"
38741	"apply"	10	10	"matrix"
7601	"colSums"	10	10	"matrix"
6116	"colSums"	10	10	"matrix"
15034	"loop"	10	10	"matrix"
6644	"colSums"	10	10	"matrix"
6149	"colSums"	10	10	"matrix"
6138	"colSums"	10	10	"matrix"
35329	"apply"	10	10	"matrix"
7795	"colSums"	10	10	"matrix"
6022	"colSums"	10	10	"matrix"
39761	"apply"	10	10	"matrix"
7770	"colSums"	10	10	"matrix"
6645	"colSums"	10	10	"matrix"
37956	"apply"	10	10	"matrix"
38688	"apply"	10	10	"matrix"
8339	"colSums"	10	10	"matrix"
38787	"apply"	10	10	"matrix"
18399	"loop"	10	10	"matrix"
37494	"apply"	10	10	"matrix"
15196	"loop"	10	10	"matrix"
39615	"apply"	10	10	"matrix"
8129	"colSums"	10	10	"matrix"
37373	"apply"	10	10	"matrix"
7433	"colSums"	10	10	"matrix"
5974	"colSums"	10	10	"matrix"
38074	"apply"	10	10	"matrix"
15512	"loop"	10	10	"matrix"
8442	"colSums"	10	10	"matrix"
6923	"colSums"	10	10	"matrix"
6443	"colSums"	10	10	"matrix"
17497	"loop"	10	10	"matrix"
15665	"loop"	10	10	"matrix"
39020	"apply"	10	10	"matrix"
35288	"apply"	10	10	"matrix"
16630	"loop"	10	10	"matrix"
13703	"loop"	10	10	"matrix"
14297	"loop"	10	10	"matrix"
8543	"colSums"	10	10	"matrix"
15166	"loop"	10	10	"matrix"
6328	"colSums"	10	10	"matrix"
6319	"colSums"	10	10	"matrix"
5966	"colSums"	10	10	"matrix"
6180	"colSums"	10	10	"matrix"
14922	"loop"	10	10	"matrix"
37475	"apply"	10	10	"matrix"
15219	"loop"	10	10	"matrix"
13820	"loop"	10	10	"matrix"
42188	"apply"	10	10	"matrix"
35341	"apply"	10	10	"matrix"
16046	"loop"	10	10	"matrix"
8645	"colSums"	10	10	"matrix"
7254	"colSums"	10	10	"matrix"
18904	"loop"	10	10	"matrix"
37536	"apply"	10	10	"matrix"
35418	"apply"	10	10	"matrix"
14532	"loop"	10	10	"matrix"
15964	"loop"	10	10	"matrix"
37748	"apply"	10	10	"matrix"
35974	"apply"	10	10	"matrix"
7669	"colSums"	10	10	"matrix"
37255	"apply"	10	10	"matrix"
37595	"apply"	10	10	"matrix"
36481	"apply"	10	10	"matrix"
36210	"apply"	10	10	"matrix"
35269	"apply"	10	10	"matrix"
8275	"colSums"	10	10	"matrix"
6899	"colSums"	10	10	"matrix"
38128	"apply"	10	10	"matrix"
16899	"loop"	10	10	"matrix"
36618	"apply"	10	10	"matrix"
8783	"colSums"	10	10	"matrix"
7346	"colSums"	10	10	"matrix"
18025	"loop"	10	10	"matrix"
7062	"colSums"	10	10	"matrix"
42628	"apply"	10	10	"matrix"
17258	"loop"	10	10	"matrix"
15681	"loop"	10	10	"matrix"
7661	"colSums"	10	10	"matrix"
7391	"colSums"	10	10	"matrix"
6957	"colSums"	10	10	"matrix"
20242	"loop"	10	10	"matrix"
7140	"colSums"	10	10	"matrix"
7064	"colSums"	10	10	"matrix"
6763	"colSums"	10	10	"matrix"
6902	"colSums"	10	10	"matrix"
15063	"loop"	10	10	"matrix"
37676	"apply"	10	10	"matrix"
37067	"apply"	10	10	"matrix"
9535	"colSums"	10	10	"matrix"
7258	"colSums"	10	10	"matrix"
6772	"colSums"	10	10	"matrix"
5864	"colSums"	10	10	"matrix"
6282	"colSums"	10	10	"matrix"
5976	"colSums"	10	10	"matrix"
37205	"apply"	10	10	"matrix"
15418	"loop"	10	10	"matrix"
14490	"loop"	10	10	"matrix"
38742	"apply"	10	10	"matrix"
15010	"loop"	10	10	"matrix"
14879	"loop"	10	10	"matrix"
14779	"loop"	10	10	"matrix"
37253	"apply"	10	10	"matrix"
37014	"apply"	10	10	"matrix"
37300	"apply"	10	10	"matrix"
36205	"apply"	10	10	"matrix"
35841	"apply"	10	10	"matrix"
34436	"apply"	10	10	"matrix"
15103	"loop"	10	10	"matrix"
34889	"apply"	10	10	"matrix"
37801	"apply"	10	10	"matrix"
7875	"colSums"	10	10	"matrix"
37135	"apply"	10	10	"matrix"
7475	"colSums"	10	10	"matrix"
35379	"apply"	10	10	"matrix"
38024	"apply"	10	10	"matrix"
8513	"colSums"	10	10	"matrix"
40471	"apply"	10	10	"matrix"
34670	"apply"	10	10	"matrix"
7939	"colSums"	10	10	"matrix"
7069	"colSums"	10	10	"matrix"
6576	"colSums"	10	10	"matrix"
38220	"apply"	10	10	"matrix"
17802	"loop"	10	10	"matrix"
8782	"colSums"	10	10	"matrix"
7066	"colSums"	10	10	"matrix"
17122	"loop"	10	10	"matrix"
7199	"colSums"	10	10	"matrix"
37897	"apply"	10	10	"matrix"
51400	"apply"	10	10	"matrix"
9996	"colSums"	10	10	"matrix"
47905	"apply"	10	10	"matrix"
47893	"apply"	10	10	"matrix"
49921	"apply"	10	10	"matrix"
40907	"apply"	10	10	"matrix"
42277	"apply"	10	10	"matrix"
42719	"apply"	10	10	"matrix"
9326	"colSums"	10	10	"matrix"
19430	"loop"	10	10	"matrix"
7798	"colSums"	10	10	"matrix"
18540	"loop"	10	10	"matrix"
16987	"loop"	10	10	"matrix"
37184	"apply"	10	10	"matrix"
15489	"loop"	10	10	"matrix"
47337	"apply"	10	10	"matrix"
8747	"colSums"	10	10	"matrix"
6493	"colSums"	10	10	"matrix"
37449	"apply"	10	10	"matrix"
37259	"apply"	10	10	"matrix"
39956	"apply"	10	10	"matrix"
8683	"colSums"	10	10	"matrix"
7061	"colSums"	10	10	"matrix"
16029	"loop"	10	10	"matrix"
14274	"loop"	10	10	"matrix"
37951	"apply"	10	10	"matrix"
8549	"colSums"	10	10	"matrix"
6285	"colSums"	10	10	"matrix"
38671	"apply"	10	10	"matrix"
35233	"apply"	10	10	"matrix"
7407	"colSums"	10	10	"matrix"
38733	"apply"	10	10	"matrix"
40129	"apply"	10	10	"matrix"
39152	"apply"	10	10	"matrix"
8749	"colSums"	10	10	"matrix"
7564	"colSums"	10	10	"matrix"
38757	"apply"	10	10	"matrix"
15125	"loop"	10	10	"matrix"
14973	"loop"	10	10	"matrix"
36950	"apply"	10	10	"matrix"
8373	"colSums"	10	10	"matrix"
16417	"loop"	10	10	"matrix"
14979	"loop"	10	10	"matrix"
15877	"loop"	10	10	"matrix"
37943	"apply"	10	10	"matrix"
7395	"colSums"	10	10	"matrix"
35687	"apply"	10	10	"matrix"
7749	"colSums"	10	10	"matrix"
35900	"apply"	10	10	"matrix"
7475	"colSums"	10	10	"matrix"
18016	"loop"	10	10	"matrix"
15119	"loop"	10	10	"matrix"
14509	"loop"	10	10	"matrix"
14251	"loop"	10	10	"matrix"
6851	"colSums"	10	10	"matrix"
16397	"loop"	10	10	"matrix"
14077	"loop"	10	10	"matrix"
14517	"loop"	10	10	"matrix"
41143	"apply"	10	10	"matrix"
17008	"loop"	10	10	"matrix"
37261	"apply"	10	10	"matrix"
38134	"apply"	10	10	"matrix"
8531	"colSums"	10	10	"matrix"
7338	"colSums"	10	10	"matrix"
19107	"loop"	10	10	"matrix"
40233	"apply"	10	10	"matrix"
40944	"apply"	10	10	"matrix"
8902	"colSums"	10	10	"matrix"
40355	"apply"	10	10	"matrix"
18824	"loop"	10	10	"matrix"
8523	"colSums"	10	10	"matrix"
7067	"colSums"	10	10	"matrix"
16509	"loop"	10	10	"matrix"
41257	"apply"	10	10	"matrix"
16310	"loop"	10	10	"matrix"
17438	"loop"	10	10	"matrix"
16630	"loop"	10	10	"matrix"
7991	"colSums"	10	10	"matrix"
15525	"loop"	10	10	"matrix"
14149	"loop"	10	10	"matrix"
6802	"colSums"	10	10	"matrix"
16240	"loop"	10	10	"matrix"
14123	"loop"	10	10	"matrix"
13594	"loop"	10	10	"matrix"
6589	"colSums"	10	10	"matrix"
38121	"apply"	10	10	"matrix"
38826	"apply"	10	10	"matrix"
39873	"apply"	10	10	"matrix"
15225	"loop"	10	10	"matrix"
14070	"loop"	10	10	"matrix"
9538	"colSums"	10	10	"matrix"
37163	"apply"	10	10	"matrix"
8703	"colSums"	10	10	"matrix"
6953	"colSums"	10	10	"matrix"
6864	"colSums"	10	10	"matrix"
15770	"loop"	10	10	"matrix"
38758	"apply"	10	10	"matrix"
17021	"loop"	10	10	"matrix"
35690	"apply"	10	10	"matrix"
15189	"loop"	10	10	"matrix"
35520	"apply"	10	10	"matrix"
37926	"apply"	10	10	"matrix"
15545	"loop"	10	10	"matrix"
39650	"apply"	10	10	"matrix"
39175	"apply"	10	10	"matrix"
42078	"apply"	10	10	"matrix"
9141	"colSums"	10	10	"matrix"
18236	"loop"	10	10	"matrix"
16781	"loop"	10	10	"matrix"
7801	"colSums"	10	10	"matrix"
39598	"apply"	10	10	"matrix"
9595	"colSums"	10	10	"matrix"
17711	"loop"	10	10	"matrix"
14112	"loop"	10	10	"matrix"
16105	"loop"	10	10	"matrix"
40973	"apply"	10	10	"matrix"
7904	"colSums"	10	10	"matrix"
15980	"loop"	10	10	"matrix"
13984	"loop"	10	10	"matrix"
15924	"loop"	10	10	"matrix"
18466	"loop"	10	10	"matrix"
15481	"loop"	10	10	"matrix"
37670	"apply"	10	10	"matrix"
36682	"apply"	10	10	"matrix"
40214	"apply"	10	10	"matrix"
7566	"colSums"	10	10	"matrix"
37230	"apply"	10	10	"matrix"
39719	"apply"	10	10	"matrix"
13902	"loop"	10	10	"matrix"
16319	"loop"	10	10	"matrix"
14890	"loop"	10	10	"matrix"
13842	"loop"	10	10	"matrix"
9653	"colSums"	10	10	"matrix"
17415	"loop"	10	10	"matrix"
14604	"loop"	10	10	"matrix"
8687	"colSums"	10	10	"matrix"
5838	"colSums"	10	10	"matrix"
38916	"apply"	10	10	"matrix"
7179	"colSums"	10	10	"matrix"
17867	"loop"	10	10	"matrix"
13283	"loop"	10	10	"matrix"
38775	"apply"	10	10	"matrix"
7378	"colSums"	10	10	"matrix"
15817	"loop"	10	10	"matrix"
8381	"colSums"	10	10	"matrix"
7668	"colSums"	10	10	"matrix"
36917	"apply"	10	10	"matrix"
37188	"apply"	10	10	"matrix"
9629	"colSums"	10	10	"matrix"
8117	"colSums"	10	10	"matrix"
15808	"loop"	10	10	"matrix"
35306	"apply"	10	10	"matrix"
15441	"loop"	10	10	"matrix"
40145	"apply"	10	10	"matrix"
37305	"apply"	10	10	"matrix"
7603	"colSums"	10	10	"matrix"
5863	"colSums"	10	10	"matrix"
7748	"colSums"	10	10	"matrix"
16549	"loop"	10	10	"matrix"
16470	"loop"	10	10	"matrix"
6449	"colSums"	10	10	"matrix"
16612	"loop"	10	10	"matrix"
38142	"apply"	10	10	"matrix"
7585	"colSums"	10	10	"matrix"
39310	"apply"	10	10	"matrix"
37746	"apply"	10	10	"matrix"
13932	"loop"	10	10	"matrix"
9492	"colSums"	10	10	"matrix"
41137	"apply"	10	10	"matrix"
35203	"apply"	10	10	"matrix"
9671	"colSums"	10	10	"matrix"
38426	"apply"	10	10	"matrix"
9695	"colSums"	10	10	"matrix"
14372	"loop"	10	10	"matrix"
8180	"colSums"	10	10	"matrix"
13517	"loop"	10	10	"matrix"
15117	"loop"	10	10	"matrix"
9569	"colSums"	10	10	"matrix"
36662	"apply"	10	10	"matrix"
38358	"apply"	10	10	"matrix"
40942	"apply"	10	10	"matrix"
15682	"loop"	10	10	"matrix"
7340	"colSums"	10	10	"matrix"
17021	"loop"	10	10	"matrix"
13471	"loop"	10	10	"matrix"
14716	"loop"	10	10	"matrix"
40375	"apply"	10	10	"matrix"
16857	"loop"	10	10	"matrix"
34781	"apply"	10	10	"matrix"
11884	"colSums"	10	10	"matrix"
14113	"loop"	10	10	"matrix"
8233	"colSums"	10	10	"matrix"
5912	"colSums"	10	10	"matrix"
16769	"loop"	10	10	"matrix"
35159	"apply"	10	10	"matrix"
41390	"apply"	10	10	"matrix"
9706	"colSums"	10	10	"matrix"
15650	"loop"	10	10	"matrix"
22713	"loop"	10	10	"matrix"
41657	"apply"	10	10	"matrix"
13811	"loop"	10	10	"matrix"
37558	"apply"	10	10	"matrix"
9563	"colSums"	10	10	"matrix"
38490	"apply"	10	10	"matrix"
16950	"loop"	10	10	"matrix"
7634	"colSums"	10	10	"matrix"
15990	"loop"	10	10	"matrix"
6420	"colSums"	10	10	"matrix"
7928	"colSums"	10	10	"matrix"
15535	"loop"	10	10	"matrix"
38969	"apply"	10	10	"matrix"
37728	"apply"	10	10	"matrix"
7564	"colSums"	10	10	"matrix"
18136	"loop"	10	10	"matrix"
6870	"colSums"	10	10	"matrix"
16422	"loop"	10	10	"matrix"
39218	"apply"	10	10	"matrix"
40656	"apply"	10	10	"matrix"
13690	"loop"	10	10	"matrix"
9628	"colSums"	10	10	"matrix"
37607	"apply"	10	10	"matrix"
16116	"loop"	10	10	"matrix"
17130	"loop"	10	10	"matrix"
17534	"loop"	10	10	"matrix"
36976	"apply"	10	10	"matrix"
39768	"apply"	10	10	"matrix"
15413	"loop"	10	10	"matrix"
7652	"colSums"	10	10	"matrix"
6809	"colSums"	10	10	"matrix"
7738	"colSums"	10	10	"matrix"
35651	"apply"	10	10	"matrix"
8728	"colSums"	10	10	"matrix"
7557	"colSums"	10	10	"matrix"
17425	"loop"	10	10	"matrix"
15209	"loop"	10	10	"matrix"
36454	"apply"	10	10	"matrix"
39055	"apply"	10	10	"matrix"
38809	"apply"	10	10	"matrix"
7312	"colSums"	10	10	"matrix"
39585	"apply"	10	10	"matrix"
7809	"colSums"	10	10	"matrix"
16056	"loop"	10	10	"matrix"
38755	"apply"	10	10	"matrix"
7186	"colSums"	10	10	"matrix"
17504	"loop"	10	10	"matrix"
17340	"loop"	10	10	"matrix"
6542	"colSums"	10	10	"matrix"
5829	"colSums"	10	10	"matrix"
15226	"loop"	10	10	"matrix"
6055	"colSums"	10	10	"matrix"
41022	"apply"	10	10	"matrix"
15783	"loop"	10	10	"matrix"
7318	"colSums"	10	10	"matrix"
15775	"loop"	10	10	"matrix"
37216	"apply"	10	10	"matrix"
21407	"loop"	10	10	"matrix"
15149	"loop"	10	10	"matrix"
15073	"loop"	10	10	"matrix"
7624	"colSums"	10	10	"matrix"
5802	"colSums"	10	10	"matrix"
7536	"colSums"	10	10	"matrix"
5894	"colSums"	10	10	"matrix"
41600	"apply"	10	10	"matrix"
13837	"loop"	10	10	"matrix"
37632	"apply"	10	10	"matrix"
17224	"loop"	10	10	"matrix"
40538	"apply"	10	10	"matrix"
13685	"loop"	10	10	"matrix"
9518	"colSums"	10	10	"matrix"
5834	"colSums"	10	10	"matrix"
39697	"apply"	10	10	"matrix"
7149	"colSums"	10	10	"matrix"
37228	"apply"	10	10	"matrix"
37051	"apply"	10	10	"matrix"
7636	"colSums"	10	10	"matrix"
40516	"apply"	10	10	"matrix"
34824	"apply"	10	10	"matrix"
15862	"loop"	10	10	"matrix"
39545	"apply"	10	10	"matrix"
36134	"apply"	10	10	"matrix"
7695	"colSums"	10	10	"matrix"
15783	"loop"	10	10	"matrix"
38293	"apply"	10	10	"matrix"
9088	"colSums"	10	10	"matrix"
5753	"colSums"	10	10	"matrix"
5649	"colSums"	10	10	"matrix"
38959	"apply"	10	10	"matrix"
11064	"colSums"	10	10	"matrix"
6088	"colSums"	10	10	"matrix"
5722	"colSums"	10	10	"matrix"
16014	"loop"	10	10	"matrix"
15050	"loop"	10	10	"matrix"
39140	"apply"	10	10	"matrix"
36310	"apply"	10	10	"matrix"
15874	"loop"	10	10	"matrix"
7454	"colSums"	10	10	"matrix"
17211	"loop"	10	10	"matrix"
39820	"apply"	10	10	"matrix"
7620	"colSums"	10	10	"matrix"
36401	"apply"	10	10	"matrix"
13865	"loop"	10	10	"matrix"
39567	"apply"	10	10	"matrix"
8884	"colSums"	10	10	"matrix"
13907	"loop"	10	10	"matrix"
38189	"apply"	10	10	"matrix"
38697	"apply"	10	10	"matrix"
38214	"apply"	10	10	"matrix"
13850	"loop"	10	10	"matrix"
9245	"colSums"	10	10	"matrix"
38217	"apply"	10	10	"matrix"
15748	"loop"	10	10	"matrix"
15970	"loop"	10	10	"matrix"
7370	"colSums"	10	10	"matrix"
5894	"colSums"	10	10	"matrix"
7705	"colSums"	10	10	"matrix"
40186	"apply"	10	10	"matrix"
34256	"apply"	10	10	"matrix"
8883	"colSums"	10	10	"matrix"
38038	"apply"	10	10	"matrix"
16224	"loop"	10	10	"matrix"
7499	"colSums"	10	10	"matrix"
15456	"loop"	10	10	"matrix"
39127	"apply"	10	10	"matrix"
39952	"apply"	10	10	"matrix"
7184	"colSums"	10	10	"matrix"
37302	"apply"	10	10	"matrix"
9219	"colSums"	10	10	"matrix"
15975	"loop"	10	10	"matrix"
13442	"loop"	10	10	"matrix"
38430	"apply"	10	10	"matrix"
39843	"apply"	10	10	"matrix"
38325	"apply"	10	10	"matrix"
14224	"loop"	10	10	"matrix"
9906	"colSums"	10	10	"matrix"
16446	"loop"	10	10	"matrix"
8338	"colSums"	10	10	"matrix"
15546	"loop"	10	10	"matrix"
35665	"apply"	10	10	"matrix"
9205	"colSums"	10	10	"matrix"
14084	"loop"	10	10	"matrix"
8457	"colSums"	10	10	"matrix"
38237	"apply"	10	10	"matrix"
16962	"loop"	10	10	"matrix"
14980	"loop"	10	10	"matrix"
39992	"apply"	10	10	"matrix"
35050	"apply"	10	10	"matrix"
8885	"colSums"	10	10	"matrix"
34614	"apply"	10	10	"matrix"
38013	"apply"	10	10	"matrix"
9168	"colSums"	10	10	"matrix"
37618	"apply"	10	10	"matrix"
8948	"colSums"	10	10	"matrix"
15869	"loop"	10	10	"matrix"
8720	"colSums"	10	10	"matrix"
13450	"loop"	10	10	"matrix"
7969	"colSums"	10	10	"matrix"
13373	"loop"	10	10	"matrix"
16045	"loop"	10	10	"matrix"
7921	"colSums"	10	10	"matrix"
15504	"loop"	10	10	"matrix"
10150	"colSums"	10	10	"matrix"
35362	"apply"	10	10	"matrix"
16888	"loop"	10	10	"matrix"
7732	"colSums"	10	10	"matrix"
40584	"apply"	10	10	"matrix"
36392	"apply"	10	10	"matrix"
35789	"apply"	10	10	"matrix"
9134	"colSums"	10	10	"matrix"
6251	"colSums"	10	10	"matrix"
38313	"apply"	10	10	"matrix"
15829	"loop"	10	10	"matrix"
7585	"colSums"	10	10	"matrix"
5820	"colSums"	10	10	"matrix"
9576	"colSums"	10	10	"matrix"
36523	"apply"	10	10	"matrix"
16037	"loop"	10	10	"matrix"
16324	"loop"	10	10	"matrix"
7344	"colSums"	10	10	"matrix"
17079	"loop"	10	10	"matrix"
6385	"colSums"	10	10	"matrix"
7578	"colSums"	10	10	"matrix"
13556	"loop"	10	10	"matrix"
7912	"colSums"	10	10	"matrix"
37305	"apply"	10	10	"matrix"
17452	"loop"	10	10	"matrix"
7244	"colSums"	10	10	"matrix"
23626	"loop"	10	10	"matrix"
39431	"apply"	10	10	"matrix"
8072	"colSums"	10	10	"matrix"
19064	"loop"	10	10	"matrix"
37031	"apply"	10	10	"matrix"
34136	"apply"	10	10	"matrix"
37883	"apply"	10	10	"matrix"
38816	"apply"	10	10	"matrix"
37180	"apply"	10	10	"matrix"
9355	"colSums"	10	10	"matrix"
5953	"colSums"	10	10	"matrix"
16150	"loop"	10	10	"matrix"
14855	"loop"	10	10	"matrix"
38557	"apply"	10	10	"matrix"
7435	"colSums"	10	10	"matrix"
17884	"loop"	10	10	"matrix"
35213	"apply"	10	10	"matrix"
38206	"apply"	10	10	"matrix"
39398	"apply"	10	10	"matrix"
15731	"loop"	10	10	"matrix"
7604	"colSums"	10	10	"matrix"
37419	"apply"	10	10	"matrix"
7000	"colSums"	10	10	"matrix"
19217	"loop"	10	10	"matrix"
36382	"apply"	10	10	"matrix"
35691	"apply"	10	10	"matrix"
11519	"colSums"	10	10	"matrix"
6007	"colSums"	10	10	"matrix"
15966	"loop"	10	10	"matrix"
36789	"apply"	10	10	"matrix"
15629	"loop"	10	10	"matrix"
16840	"loop"	10	10	"matrix"
38001	"apply"	10	10	"matrix"
57354	"apply"	10	10	"matrix"
12259	"colSums"	10	10	"matrix"
40018	"apply"	10	10	"matrix"
16565	"loop"	10	10	"matrix"
36463	"apply"	10	10	"matrix"
16713	"loop"	10	10	"matrix"
37112	"apply"	10	10	"matrix"
9612	"colSums"	10	10	"matrix"
36951	"apply"	10	10	"matrix"
18815	"loop"	10	10	"matrix"
9419	"colSums"	10	10	"matrix"
35506	"apply"	10	10	"matrix"
36290	"apply"	10	10	"matrix"
7061	"colSums"	10	10	"matrix"
39411	"apply"	10	10	"matrix"
17032	"loop"	10	10	"matrix"
7223	"colSums"	10	10	"matrix"
36596	"apply"	10	10	"matrix"
19305	"loop"	10	10	"matrix"
13287	"loop"	10	10	"matrix"
9272	"colSums"	10	10	"matrix"
36030	"apply"	10	10	"matrix"
38415	"apply"	10	10	"matrix"
15881	"loop"	10	10	"matrix"
14895	"loop"	10	10	"matrix"
14324	"loop"	10	10	"matrix"
39201	"apply"	10	10	"matrix"
9594	"colSums"	10	10	"matrix"
34658	"apply"	10	10	"matrix"
9498	"colSums"	10	10	"matrix"
37578	"apply"	10	10	"matrix"
36287	"apply"	10	10	"matrix"
7353	"colSums"	10	10	"matrix"
16540	"loop"	10	10	"matrix"
6330	"colSums"	10	10	"matrix"
7548	"colSums"	10	10	"matrix"
7498	"colSums"	10	10	"matrix"
5647	"colSums"	10	10	"matrix"
15543	"loop"	10	10	"matrix"
17586	"loop"	10	10	"matrix"
37332	"apply"	10	10	"matrix"
7369	"colSums"	10	10	"matrix"
7894	"colSums"	10	10	"matrix"
7564	"colSums"	10	10	"matrix"
5677	"colSums"	10	10	"matrix"
36790	"apply"	10	10	"matrix"
37597	"apply"	10	10	"matrix"
36204	"apply"	10	10	"matrix"
35977	"apply"	10	10	"matrix"
41337	"apply"	10	10	"matrix"
7276	"colSums"	10	10	"matrix"
17194	"loop"	10	10	"matrix"
6263	"colSums"	10	10	"matrix"
5601	"colSums"	10	10	"matrix"
39235	"apply"	10	10	"matrix"
7092	"colSums"	10	10	"matrix"
15652	"loop"	10	10	"matrix"
6128	"colSums"	10	10	"matrix"
36844	"apply"	10	10	"matrix"
38756	"apply"	10	10	"matrix"
7046	"colSums"	10	10	"matrix"
17567	"loop"	10	10	"matrix"
37114	"apply"	10	10	"matrix"
39442	"apply"	10	10	"matrix"
13882	"loop"	10	10	"matrix"
9541	"colSums"	10	10	"matrix"
13713	"loop"	10	10	"matrix"
38942	"apply"	10	10	"matrix"
7150	"colSums"	10	10	"matrix"
37533	"apply"	10	10	"matrix"
37799	"apply"	10	10	"matrix"
38875	"apply"	10	10	"matrix"
34086	"apply"	10	10	"matrix"
16514	"loop"	10	10	"matrix"
9795	"colSums"	10	10	"matrix"
37456	"apply"	10	10	"matrix"
8877	"colSums"	10	10	"matrix"
5984	"colSums"	10	10	"matrix"
5608	"colSums"	10	10	"matrix"
36468	"apply"	10	10	"matrix"
8864	"colSums"	10	10	"matrix"
39679	"apply"	10	10	"matrix"
7108	"colSums"	10	10	"matrix"
36955	"apply"	10	10	"matrix"
18262	"loop"	10	10	"matrix"
37161	"apply"	10	10	"matrix"
36073	"apply"	10	10	"matrix"
9082	"colSums"	10	10	"matrix"
15917	"loop"	10	10	"matrix"
16627	"loop"	10	10	"matrix"
37042	"apply"	10	10	"matrix"
7174	"colSums"	10	10	"matrix"
16760	"loop"	10	10	"matrix"
8010	"colSums"	10	10	"matrix"
15165	"loop"	10	10	"matrix"
37062	"apply"	10	10	"matrix"
36237	"apply"	10	10	"matrix"
38704	"apply"	10	10	"matrix"
9135	"colSums"	10	10	"matrix"
35621	"apply"	10	10	"matrix"
17545	"loop"	10	10	"matrix"
7468	"colSums"	10	10	"matrix"
38315	"apply"	10	10	"matrix"
37099	"apply"	10	10	"matrix"
7303	"colSums"	10	10	"matrix"
9544	"colSums"	10	10	"matrix"
34977	"apply"	10	10	"matrix"
8935	"colSums"	10	10	"matrix"
36272	"apply"	10	10	"matrix"
10932	"colSums"	10	10	"matrix"
16175	"loop"	10	10	"matrix"
36758	"apply"	10	10	"matrix"
